time,T,Td,P,wind_dir,wind
2020/1/1 2:00,-15.7,-17.4,1031.6,60,1
2020/1/1 5:00,-17.8,-20,1032.3,95,0.3
2020/1/1 8:00,-17.5,-19.5,1033.8,80,1
2020/1/1 11:00,-9.7,-15.1,1033.9,47,0.4
2020/1/1 14:00,-6.2,-15.9,1032.6,30,1
2020/1/1 17:00,-9,-18.5,1032.5,351,1.7
2020/1/1 20:00,-15.4,-19.8,1032.7,0,-999.9
2020/1/1 23:00,-18.4,-21.2,1032.6,143,0.5
2020/1/2 2:00,-19.5,-21.8,1031.9,70,1
2020/1/2 5:00,-17.2,-19.3,1031.2,81,1.1
2020/1/2 8:00,-17,-19.1,1031.9,60,1
2020/1/2 11:00,-9.4,-15.5,1031.8,150,1
2020/1/2 14:00,-4.6,-16.8,1030.2,260,2
2020/1/2 17:00,-7.5,-15.1,1030.8,210,1.5
2020/1/2 20:00,-13.5,-16.4,1031.1,0,-999.9
2020/1/2 23:00,-15.7,-17.8,1031,360,0
2020/1/3 2:00,-16.7,-18.6,1030.1,0,-999.9
2020/1/3 5:00,-17.4,-19.5,1028.7,55,1.4
2020/1/3 8:00,-14.7,-17.4,1029.2,60,2
2020/1/3 11:00,-6.5,-14.4,1028.4,158,0.9
2020/1/3 14:00,-2.4,-10.2,1026.8,260,2
2020/1/3 17:00,-4.7,-9.6,1027.4,209,1.1
2020/1/3 20:00,-10.9,-12.9,1027.2,0,-999.9
2020/1/3 23:00,-13.5,-15.1,1026.5,142,0.4
2020/1/4 2:00,-14.8,-16.6,1026.3,0,-999.9
2020/1/4 5:00,-15.4,-17.3,1026.2,360,0.1
2020/1/4 8:00,-14.8,-16.3,1028.2,0,-999.9
2020/1/4 11:00,-5.4,-10.9,1029.4,156,0.9
2020/1/4 14:00,-1.7,-9.8,1029,160,1
2020/1/4 17:00,-5.9,-10.1,1030.6,162,0.6
2020/1/4 20:00,-10.9,-12.8,1032,0,-999.9
2020/1/4 23:00,-13.2,-15,1032.6,360,0
2020/1/5 2:00,-14.7,-16.4,1032.7,70,1
2020/1/5 5:00,-13.5,-15.1,1032.9,55,1.6
2020/1/5 8:00,-13.4,-15,1034.1,50,2
2020/1/5 11:00,-6.4,-11.5,1034.3,107,1.3
2020/1/5 14:00,-0.5,-9.6,1031.8,40,2
2020/1/5 17:00,-3.9,-9.5,1031.8,85,0.6
2020/1/5 20:00,-7.4,-10.6,1030.5,60,1
2020/1/5 23:00,-7,-10.3,1029.6,62,1.2
2020/1/6 2:00,-7.2,-10.4,1028.7,50,1
2020/1/6 5:00,-5.9,-9.8,1027.9,360,0
2020/1/6 8:00,-4.9,-8.8,1027.7,50,1
2020/1/6 11:00,-0.7,-7.1,1026.7,148,0.7
2020/1/6 14:00,0.9,-2.7,1024.8,130,2
2020/1/6 17:00,0.2,-2.7,1025.1,63,0.6
2020/1/6 20:00,-0.4,-2.8,1025,330,1
2020/1/6 23:00,-0.5,-2.3,1025,360,0
2020/1/7 2:00,0,-1,1025.7,360,3
2020/1/7 5:00,-5,-10.3,1026.8,4,5.2
2020/1/7 8:00,-8.4,-14,1027.3,350,4
2020/1/7 11:00,-7.4,-12.5,1026.2,352,4.4
2020/1/7 14:00,-7.1,-12.8,1024.2,360,4
2020/1/7 17:00,-8.5,-12.5,1023.6,10,4.1
2020/1/7 20:00,-10.3,-13.9,1021.9,360,6
2020/1/7 23:00,-10,-12.6,1022.1,356,4.7
2020/1/8 2:00,-10.2,-12.8,1022.7,350,4
2020/1/8 5:00,-8.9,-11.4,1023.2,1,2
2020/1/8 8:00,-8.8,-11.8,1024.9,350,3
2020/1/8 11:00,-7.4,-11.2,1026.1,360,2.1
2020/1/8 14:00,-6.4,-10.6,1025.6,350,3
2020/1/8 17:00,-6.4,-10.4,1027,338,1.4
2020/1/8 20:00,-6.7,-10.7,1028.1,350,1
2020/1/8 23:00,-7.5,-10.3,1028.2,181,0.9
2020/1/9 2:00,-7.7,-9.8,1028.5,0,-999.9
2020/1/9 5:00,-7.2,-10.3,1028.3,235,1.4
2020/1/9 8:00,-9.3,-10.6,1029.1,160,1
2020/1/9 11:00,-5,-10.5,1029.2,212,1.8
2020/1/9 14:00,-3.1,-10.4,1027.8,180,2
2020/1/9 17:00,-6.4,-10.6,1028,180,0.8
2020/1/9 20:00,-11.3,-13,1027.6,70,1
2020/1/9 23:00,-13.4,-15,1027,124,0.9
2020/1/10 2:00,-15.9,-17.8,1027.3,0,-999.9
2020/1/10 5:00,-13.9,-15.6,1025.9,53,1.6
2020/1/10 8:00,-14.5,-16.3,1026.1,60,1
2020/1/10 11:00,-8.2,-11,1025.2,135,0.8
2020/1/10 14:00,-2.4,-8.9,1023,240,3
2020/1/10 17:00,-4.4,-12.5,1023.8,269,1.3
2020/1/10 20:00,-11.4,-14.3,1024.9,140,1
2020/1/10 23:00,-13.5,-15.6,1025.2,360,0.1
2020/1/11 2:00,-13.2,-16.5,1026,10,1
2020/1/11 5:00,-10.7,-17.2,1026.3,302,0.9
2020/1/11 8:00,-16.3,-18.4,1027.5,0,-999.9
2020/1/11 11:00,-7,-16.2,1027.9,252,1.1
2020/1/11 14:00,-6.3,-15,1025.7,20,2
2020/1/11 17:00,-8.4,-16.3,1026.7,353,1.9
2020/1/11 23:00,-14,-17.7,1026.2,154,0.6
2020/1/12 2:00,-17.1,-19.4,1025.4,0,-999.9
2020/1/12 5:00,-18.4,-20.5,1024.7,117,0.3
2020/1/12 8:00,-18.6,-20.6,1025.6,130,1
2020/1/12 11:00,-11,-15.9,1025.3,113,1.6
2020/1/12 14:00,-8.4,-17.5,1023.4,290,2
2020/1/12 17:00,-11,-18.3,1023.8,327,1.1
2020/1/12 20:00,-16,-19.4,1024.2,0,-999.9
2020/1/12 23:00,-18.4,-20.8,1023.8,134,0.3
2020/1/13 2:00,-19.9,-22.2,1023.6,90,1
2020/1/13 5:00,-20.4,-22.8,1023.6,360,0.1
2020/1/13 8:00,-19.1,-21.4,1024.9,0,-999.9
2020/1/13 11:00,-9.5,-16.6,1026.1,131,1.3
2020/1/13 14:00,-6.9,-16.3,1025.8,120,2
2020/1/13 17:00,-9.4,-18.9,1027,355,2.5
2020/1/13 20:00,-13.5,-19.2,1028.8,110,1
2020/1/13 23:00,-17.2,-19.8,1030,75,0.7
2020/1/14 2:00,-19.2,-21.8,1030.2,80,1
2020/1/14 8:00,-18,-20.3,1031.7,50,1
2020/1/14 11:00,-11.5,-18.2,1031.8,303,1.5
2020/1/14 14:00,-6.6,-18,1030.1,330,2
2020/1/14 17:00,-9.9,-17.5,1030.8,31,1.6
2020/1/14 20:00,-14.7,-18.5,1031.5,130,1
2020/1/14 23:00,-17.3,-19.6,1031.7,198,0.4
2020/1/15 2:00,-19.5,-21.7,1031.8,130,1
2020/1/15 5:00,-20.4,-22.8,1031.8,360,0.2
2020/1/15 8:00,-18.8,-21.1,1032.1,60,1
2020/1/15 11:00,-10.9,-16.9,1031.8,126,1.3
2020/1/15 14:00,-5.8,-15.1,1030,110,2
2020/1/15 17:00,-8.2,-16.3,1030.6,102,0.4
2020/1/15 20:00,-13.8,-17.6,1030.8,0,-999.9
2020/1/15 23:00,-16.2,-18.8,1031.1,130,0.4
2020/1/16 2:00,-18,-20.2,1031.8,0,-999.9
2020/1/16 5:00,-19,-21.4,1031.9,74,0.8
2020/1/16 8:00,-18.3,-20.3,1033.2,130,1
2020/1/16 11:00,-9.4,-16.3,1033.3,132,1.6
2020/1/16 14:00,-5.8,-15.6,1031.5,160,2
2020/1/16 17:00,-9.5,-16.2,1031.8,147,0.7
2020/1/16 20:00,-14.1,-17.6,1031.1,40,1
2020/1/16 23:00,-16.5,-19.2,1031.6,360,0.1
2020/1/17 2:00,-18.4,-20.6,1031.2,90,1
2020/1/17 5:00,-17,-19.3,1030,56,1.6
2020/1/17 8:00,-16.4,-18.6,1029.5,70,1
2020/1/17 11:00,-9.2,-15.6,1029.3,43,1.8
2020/1/17 14:00,-3.8,-14,1026.9,70,2
2020/1/17 17:00,-6.4,-14,1026.5,123,0.4
2020/1/17 20:00,-10.8,-15.5,1026.5,140,1
2020/1/17 23:00,-14.4,-17.1,1026.7,360,0
2020/1/18 2:00,-17.1,-19.2,1026.2,0,-999.9
2020/1/18 5:00,-18.5,-20.9,1025.1,360,0
2020/1/18 8:00,-15.6,-17.7,1025.3,60,2
2020/1/18 11:00,-7.4,-13.8,1023.8,360,0.4
2020/1/18 14:00,-1.7,-13.8,1021.4,220,2
2020/1/18 17:00,-3.7,-12.7,1019.1,360,0.1
2020/1/18 20:00,-6.3,-11.8,1018.6,0,-999.9
2020/1/18 23:00,-5.5,-9.7,1017.2,62,0.7
2020/1/19 2:00,-3.4,-4.2,1016.2,240,1
2020/1/19 5:00,-4.2,-6,1016.1,265,1.9
2020/1/19 8:00,-6.3,-11,1018.8,330,2
2020/1/19 11:00,-4.4,-12.5,1019.8,298,1.6
2020/1/19 14:00,-4.1,-14.3,1018.9,270,3
2020/1/19 17:00,-6.2,-14.7,1020,259,1.7
2020/1/19 20:00,-12.9,-16.2,1021.1,250,1
2020/1/19 23:00,-15.5,-17.8,1020.8,360,0
2020/1/20 2:00,-15.3,-17.7,1020.4,50,2
2020/1/20 5:00,-17,-19.1,1020.5,186,0.5
2020/1/20 8:00,-16.5,-18.6,1023.2,0,-999.9
2020/1/20 11:00,-4.5,-15.5,1024.3,275,3.4
2020/1/20 14:00,-3.5,-14.9,1025.1,270,4
2020/1/20 17:00,-5.7,-15.3,1026.9,350,1
2020/1/20 20:00,-13,-16.8,1028.7,0,-999.9
2020/1/20 23:00,-15.5,-18.1,1029.1,50,0.5
2020/1/21 2:00,-16.3,-18.4,1030,70,1
2020/1/21 5:00,-16,-18.6,1028.6,68,1.4
2020/1/21 8:00,-14.2,-17.5,1028.1,50,2
2020/1/21 11:00,0.2,-14.9,1026.1,195,3.7
2020/1/21 14:00,2.5,-11.4,1023.4,200,4
2020/1/21 17:00,0.1,-11,1023.6,207,2.6
2020/1/21 20:00,-4.2,-10.8,1024.6,190,1
2020/1/21 23:00,-4.7,-8.6,1024.2,360,0
2020/1/22 2:00,-7.6,-9.4,1023.9,0,-999.9
2020/1/22 5:00,-7.9,-9.1,1022.9,360,0
2020/1/22 8:00,-1.9,-2.7,1024.4,240,2
2020/1/22 11:00,-1.2,-2.9,1025.1,186,1.2
2020/1/22 14:00,0,-4.1,1024.3,0,-999.9
2020/1/22 17:00,-0.7,-3,1024.5,145,0.6
2020/1/22 20:00,-1.4,-2.7,1024.3,100,1
2020/1/22 23:00,-1.2,-2.6,1023.4,160,0.6
2020/1/23 2:00,-0.5,-1.8,1023.8,230,2
2020/1/23 5:00,-1.5,-3.2,1024.4,228,2.6
2020/1/23 8:00,-1.4,-3.3,1027.3,270,3
2020/1/23 11:00,-0.7,-11,1029.5,356,3.5
2020/1/23 14:00,-1.5,-11.3,1030.4,350,3
2020/1/23 17:00,-4,-13.5,1033.2,26,2.2
2020/1/23 20:00,-6.6,-14.4,1036.1,20,2
2020/1/23 23:00,-13,-16,1036.6,27,0.3
2020/1/24 2:00,-14.3,-16.6,1038.3,60,1
2020/1/24 5:00,-10.5,-19.5,1039.8,47,2.2
2020/1/24 8:00,-11.1,-21.5,1040.8,350,2
2020/1/24 11:00,-6.9,-22.8,1040.8,24,2.2
2020/1/24 14:00,-5,-20.3,1039.1,110,2
2020/1/24 17:00,-6.5,-18.9,1037.8,23,1
2020/1/24 20:00,-8.8,-17.8,1036.7,360,1
2020/1/24 23:00,-14.7,-18.5,1036.5,179,0.6
2020/1/25 2:00,-16.4,-19.8,1035.9,70,1
2020/1/25 5:00,-15.2,-19.6,1034.7,51,1.9
2020/1/25 8:00,-14.3,-19.3,1034.5,50,2
2020/1/25 11:00,-6.7,-16.9,1034.5,36,1.3
2020/1/25 14:00,-0.6,-15.6,1032.7,160,1
2020/1/25 17:00,-3.7,-15.6,1032.9,66,0.6
2020/1/25 20:00,-6.1,-13.9,1034.4,340,2
2020/1/25 23:00,-7.5,-15.5,1035.6,341,1.4
2020/1/26 2:00,-11.2,-16.3,1036.1,30,1
2020/1/26 5:00,-16.2,-18.7,1035,95,0.6
2020/1/26 8:00,-16.2,-18,1036.9,60,1
2020/1/26 11:00,-6.2,-14.5,1036.2,78,1.7
2020/1/26 14:00,-1.1,-14.6,1033.4,350,2
2020/1/26 17:00,-3,-13.3,1031.8,11,1.1
2020/1/26 20:00,-8.3,-13.1,1031.6,330,1
2020/1/26 23:00,-12.5,-15.2,1030.3,360,1.3
2020/1/27 2:00,-14.4,-16.4,1029.8,30,1
2020/1/27 5:00,-13.2,-15.8,1028.3,61,1.4
2020/1/27 8:00,-9.5,-15,1027.6,50,2
2020/1/27 11:00,-4,-13.1,1026.9,59,1.9
2020/1/27 14:00,1.8,-11.7,1024.7,30,1
2020/1/27 17:00,0.7,-9.2,1024.1,343,1.5
2020/1/27 20:00,-2.4,-9.5,1024.5,0,-999.9
2020/1/27 23:00,-4.4,-9.2,1024.6,360,0
2020/1/28 2:00,-5.6,-9.3,1024.9,70,1
2020/1/28 5:00,-7,-10,1024.3,184,0.3
2020/1/28 8:00,-6.5,-10,1024.6,10,1
2020/1/28 11:00,-0.7,-10.9,1024.8,330,2.1
2020/1/28 14:00,0.7,-11,1023.8,340,4
2020/1/28 17:00,-2.7,-11.7,1024.4,1,3.4
2020/1/28 20:00,-6.8,-12.1,1025.9,360,4
2020/1/28 23:00,-9.2,-13.6,1026.3,3,2.5
2020/1/29 2:00,-10.9,-15,1026.6,350,2
2020/1/29 5:00,-12.2,-16,1026,350,3.4
2020/1/29 8:00,-12.8,-16.8,1026.9,350,4
2020/1/29 11:00,-10.4,-16.1,1026.7,5,3.9
2020/1/29 14:00,-8.1,-14.9,1025.5,10,4
2020/1/29 17:00,-9.4,-14.9,1026.5,5,5.2
2020/1/29 20:00,-10.8,-15.7,1026.9,360,5
2020/1/29 23:00,-12,-16.4,1027.1,6,3.8
2020/1/30 2:00,-13.1,-17.1,1026.8,360,4
2020/1/30 5:00,-14.4,-18,1026,348,4.3
2020/1/30 8:00,-15.1,-18.7,1027.2,20,3
2020/1/30 11:00,-10.2,-16.6,1026.5,355,3.2
2020/1/30 14:00,-7.3,-15.2,1024.7,20,4
2020/1/30 17:00,-8.5,-15.2,1024.7,352,2.6
2020/1/30 20:00,-11,-16.5,1025.3,360,3
2020/1/30 23:00,-13,-17.1,1025.5,17,1.3
2020/1/31 2:00,-16.9,-19.8,1025.1,0,-999.9
2020/1/31 5:00,-18.9,-21.2,1024.3,110,1
2020/1/31 8:00,-16.7,-18.5,1025.1,120,1
2020/1/31 11:00,-9,-14.7,1024.3,218,1
2020/1/31 14:00,-2.6,-12.6,1021.8,160,1
2020/1/31 17:00,-4,-13.1,1021.9,135,0.7
2020/1/31 20:00,-10.1,-14.2,1023.6,0,-999.9
2020/1/31 23:00,-12.5,-14.9,1024.2,360,0
2020/2/1 2:00,-14.8,-17,1026.1,0,-999.9
2020/2/1 5:00,-15.7,-17.6,1027.7,360,0.2
2020/2/1 8:00,-14.9,-16.6,1029.8,170,1
2020/2/1 11:00,-4.2,-12.6,1030.1,171,1.7
2020/2/1 14:00,-1.6,-14.1,1028.6,310,2
2020/2/1 17:00,-3.2,-14.4,1030,51,1
2020/2/1 20:00,-10.1,-14.7,1031,0,-999.9
2020/2/1 23:00,-13.5,-16.2,1031.2,150,0.4
2020/2/2 2:00,-14.5,-17,1031.1,50,1
2020/2/2 5:00,-13.5,-15.7,1030.8,64,1.3
2020/2/2 8:00,-11.6,-14.1,1031.4,80,2
2020/2/2 11:00,-6.2,-19.9,1030.8,16,1.9
2020/2/2 14:00,-5.3,-18,1028.8,10,2
2020/2/2 17:00,-6.9,-14.2,1028.6,3,1.9
2020/2/2 20:00,-8.5,-12.6,1029.3,360,1
2020/2/2 23:00,-12.2,-14.3,1029.4,360,0
2020/2/3 2:00,-15.2,-17.1,1029.7,240,1
2020/2/3 5:00,-14,-15.7,1029.5,213,1.7
2020/2/3 8:00,-13.8,-15.2,1030.6,150,1
2020/2/3 11:00,-8,-16.1,1030.4,186,2
2020/2/3 14:00,-6,-18.3,1027.4,180,2
2020/2/3 17:00,-6.9,-18.5,1026.5,211,1
2020/2/3 20:00,-10.2,-17.1,1026.6,80,1
2020/2/3 23:00,-8.2,-14.7,1026.1,40,1.7
2020/2/4 2:00,-8.4,-11.2,1026.6,130,1
2020/2/4 5:00,-12.7,-23.2,1030.2,6,2.3
2020/2/4 8:00,-13.1,-24.1,1032.7,50,1
2020/2/4 11:00,-10.7,-24,1033.3,26,3.1
2020/2/4 14:00,-10.4,-24.7,1031.7,290,6
2020/2/4 17:00,-12,-24.8,1033.2,14,3.4
2020/2/4 20:00,-15.4,-23.9,1034.5,160,1
2020/2/4 23:00,-13.5,-26.1,1035.6,329,2.4
2020/2/5 2:00,-15.9,-27.6,1037.5,330,2
2020/2/5 8:00,-17.3,-27.4,1039.8,20,2
2020/2/5 11:00,-14.2,-26,1040.2,334,1.7
2020/2/5 14:00,-12.7,-24.4,1039.2,50,3
2020/2/5 17:00,-14.2,-24.2,1039.9,36,1.9
2020/2/5 20:00,-15.8,-24.5,1041.4,40,2
2020/2/5 23:00,-19.2,-25.6,1041.4,52,1.2
2020/2/6 2:00,-19.8,-25.2,1041.4,70,1
2020/2/6 5:00,-21.3,-24.6,1040.4,55,1.5
2020/2/6 8:00,-20.9,-24.6,1039.7,60,2
2020/2/6 11:00,-13.2,-21.2,1037.6,237,0.9
2020/2/6 14:00,-7.9,-21.4,1033.4,240,3
2020/2/6 17:00,-6.9,-21.2,1031.6,228,1.8
2020/2/6 20:00,-8.4,-18.5,1031.8,230,2
2020/2/6 23:00,-10.4,-17.1,1030.9,100,0.8
2020/2/7 2:00,-9.2,-15.5,1029.7,310,1
2020/2/7 5:00,-6.4,-11.7,1029,230,1
2020/2/7 8:00,-6,-9.2,1029.6,240,1
2020/2/7 11:00,-4,-9.1,1029.8,268,2.4
2020/2/7 14:00,-2,-14.4,1028.1,330,3
2020/2/7 17:00,-4.5,-16.1,1028.6,343,2.2
2020/2/7 20:00,-9.9,-16,1029.8,20,1
2020/2/7 23:00,-12.4,-16.9,1030,140,0.4
2020/2/8 2:00,-14.9,-17.6,1030.6,50,1
2020/2/8 5:00,-12.7,-16.5,1031.1,41,1.9
2020/2/8 8:00,-12.8,-15.2,1032.8,70,1
2020/2/8 11:00,-5,-16.3,1033.2,37,1.9
2020/2/8 14:00,-2.5,-16.2,1032,350,2
2020/2/8 17:00,-3.7,-13.9,1031.9,357,1.7
2020/2/8 20:00,-7.2,-14.5,1032,30,1
2020/2/8 23:00,-12.7,-16,1030.5,360,0.2
2020/2/9 2:00,-13.9,-16,1028.7,110,1
2020/2/9 5:00,-15.2,-17.1,1025.5,104,0.7
2020/2/9 8:00,-11.9,-13.8,1023,80,1
2020/2/9 11:00,0.6,-5.8,1020.8,225,7
2020/2/9 14:00,4.5,-6.4,1018.8,260,3
2020/2/9 17:00,2.5,-3.7,1019.4,232,3.4
2020/2/9 20:00,-0.4,-3.6,1020.2,240,3
2020/2/9 23:00,-1.7,-3.2,1021.1,229,2.2
2020/2/10 2:00,-3.5,-3.9,1021.2,230,1
2020/2/10 5:00,-5.2,-5.5,1021.2,116,1.3
2020/2/10 8:00,-6.9,-7.6,1022.3,60,2
2020/2/10 11:00,1.1,-4.5,1022.3,55,1.5
2020/2/10 14:00,6.9,-4.5,1020.3,50,1
2020/2/10 17:00,4.7,-5.9,1020.2,204,0.7
2020/2/10 20:00,-1.7,-5.5,1021.2,190,1
2020/2/10 23:00,-3.5,-5.9,1021.5,360,0.2
2020/2/11 2:00,-4.3,-5.5,1021.4,140,1
2020/2/11 5:00,-3.7,-4.6,1020.1,249,0.8
2020/2/11 8:00,-1.3,-1.9,1020.5,210,1
2020/2/11 11:00,9.6,0.5,1020.3,187,4
2020/2/11 14:00,11,1,1018.3,190,4
2020/2/11 17:00,7.5,0,1017.8,183,3.6
2020/2/11 20:00,4.7,-0.3,1018.5,180,3
2020/2/11 23:00,5,0,1018.3,189,3.1
2020/2/12 2:00,5.1,0.3,1017.6,200,3
2020/2/12 5:00,4.2,0.4,1016.8,211,2.1
2020/2/12 8:00,4.6,0.7,1017,170,1
2020/2/12 11:00,10.7,3.3,1016,198,3.7
2020/2/12 14:00,12.1,2.8,1013.3,190,3
2020/2/12 17:00,8.5,1.8,1013,165,1.5
2020/2/12 20:00,1.1,-0.5,1013.7,30,1
2020/2/12 23:00,-1,-1.7,1013.5,89,0.8
2020/2/13 2:00,0.3,0,1012.9,140,1
2020/2/13 5:00,4.2,1.7,1012.1,196,1.4
2020/2/13 8:00,6.1,2.7,1013,200,2
2020/2/13 11:00,10.7,4.2,1012.9,204,4.8
2020/2/13 14:00,9.9,3.6,1013.3,220,3
2020/2/13 17:00,5.7,3.1,1017.1,338,2.7
2020/2/13 20:00,-0.1,-0.9,1021.5,10,4
2020/2/13 23:00,-2.2,-3.7,1024.1,8,5
2020/2/14 2:00,-3.4,-6.3,1026.5,10,5
2020/2/14 5:00,-3.5,-7,1026.1,7,3.2
2020/2/14 8:00,-4,-7.3,1026.7,30,4
2020/2/14 11:00,-5,-8.7,1028.4,360,5.4
2020/2/14 14:00,-5.9,-11,1028.1,10,5
2020/2/14 17:00,-5.7,-12.9,1029.5,1,4.3
2020/2/14 20:00,-7.2,-10.5,1030.4,360,6
2020/2/14 23:00,-7.2,-9.7,1030.7,360,3.8
2020/2/15 2:00,-7.6,-10,1030,360,5
2020/2/15 5:00,-7.9,-11.4,1027.8,355,4.5
2020/2/15 8:00,-8.4,-12.4,1027.1,360,5
2020/2/15 11:00,-7.5,-9.9,1025.8,5,3.7
2020/2/15 14:00,-6.4,-12.1,1023.3,360,5
2020/2/15 17:00,-4.7,-14.4,1022.3,6,4
2020/2/15 20:00,-6.5,-10,1022.8,10,5
2020/2/15 23:00,-7.2,-9.8,1021.7,358,5.3
2020/2/16 2:00,-8,-10.5,1019.7,360,5
2020/2/16 5:00,-8.9,-12.9,1018.3,358,5.3
2020/2/16 8:00,-9.8,-12.6,1019.3,360,5
2020/2/16 11:00,-6.7,-16.1,1019.7,7,5.4
2020/2/16 14:00,-5.9,-19.6,1020.4,360,7
2020/2/16 17:00,-6.5,-18.9,1023.1,359,5.7
2020/2/16 20:00,-8.5,-18.3,1024.9,10,4
2020/2/16 23:00,-10.2,-19.7,1024.6,6,3.2
2020/2/17 2:00,-11.8,-19.5,1024.8,350,3
2020/2/17 5:00,-13.2,-19.7,1025.2,355,2.5
2020/2/17 8:00,-13,-19.7,1026,350,3
2020/2/17 11:00,-9.5,-19,1025.8,14,3.3
2020/2/17 14:00,-6.7,-19.3,1025,10,4
2020/2/17 17:00,-6.2,-19.9,1026.3,346,3.6
2020/2/17 20:00,-11.3,-19,1027.5,140,1
2020/2/17 23:00,-16.2,-19.8,1027.4,130,0.6
2020/2/18 2:00,-17.8,-21,1028.1,0,-999.9
2020/2/18 5:00,-18.5,-21,1028,60,0.8
2020/2/18 8:00,-15,-19.2,1028.3,50,2
2020/2/18 11:00,-3.5,-12.4,1027.6,137,1
2020/2/18 14:00,1.4,-7.6,1025.5,220,3
2020/2/18 17:00,0.7,-6.5,1025.5,186,1.3
2020/2/18 20:00,-4.7,-7.5,1026.6,0,-999.9
2020/2/18 23:00,-6.2,-8.6,1027.1,360,0
2020/2/19 2:00,-8.8,-10.7,1027.7,0,-999.9
2020/2/19 5:00,-10.7,-12.3,1028,71,0.7
2020/2/19 8:00,-8.4,-10.3,1029.7,50,2
2020/2/19 11:00,-0.7,-7.2,1030.3,142,1.2
2020/2/19 14:00,3.2,-7,1029,150,2
2020/2/19 17:00,2,-7.4,1029.2,107,1.1
2020/2/19 20:00,-3.8,-9.2,1030.6,0,-999.9
2020/2/19 23:00,-6,-9,1031.7,145,0.3
2020/2/20 2:00,-6.5,-9.9,1032.3,60,2
2020/2/20 5:00,-7.9,-10.7,1032.3,66,1.3
2020/2/20 8:00,-7.3,-10.8,1033.7,60,2
2020/2/20 11:00,-0.2,-8.7,1033.5,54,2
2020/2/20 14:00,5.3,-6.6,1031.1,170,1
2020/2/20 17:00,3.6,-5.3,1030.6,147,0.3
2020/2/20 20:00,-0.6,-5,1030.1,0,-999.9
2020/2/20 23:00,-0.9,-3.6,1029.6,211,1.2
2020/2/21 2:00,-0.4,-3.1,1028.5,0,-999.9
2020/2/21 5:00,1,-0.9,1027,302,1
2020/2/21 8:00,0.3,-0.3,1026.7,0,-999.9
2020/2/21 11:00,0.7,0.3,1024.9,182,0.6
2020/2/21 14:00,1,0.7,1022.3,240,1
2020/2/21 17:00,1.2,0.8,1021.6,229,2.6
2020/2/21 20:00,1.6,1.3,1022.1,250,3
2020/2/21 23:00,0.7,-0.1,1022.1,292,1.6
2020/2/22 2:00,-0.5,-8.2,1022.7,0,-999.9
2020/2/22 5:00,-2.5,-10.8,1023.4,278,2.9
2020/2/22 8:00,-2.9,-11.9,1024.9,270,4
2020/2/22 11:00,-1.7,-11.3,1025.7,280,4.7
2020/2/22 14:00,1.1,-10.7,1025.1,290,3
2020/2/22 17:00,1.2,-11.1,1026.1,282,2.2
2020/2/22 20:00,0,-10.5,1027.5,260,2
2020/2/22 23:00,-2.9,-8.8,1027.7,225,1.5
2020/2/23 2:00,-5.6,-8.2,1027.4,210,1
2020/2/23 5:00,-8,-9.6,1025.8,147,0.3
2020/2/23 8:00,-4.5,-6.5,1024.3,110,1
2020/2/23 11:00,4.7,-7.3,1021.4,205,3
2020/2/23 14:00,7.1,-7.3,1017.6,230,8
2020/2/23 17:00,6.5,-3.5,1017,219,2.2
2020/2/23 20:00,3.9,-4.6,1018.8,210,2
2020/2/23 23:00,3.1,-4.1,1019.3,216,2
2020/2/24 2:00,-1.7,-4,1020.9,0,-999.9
2020/2/24 5:00,-3,-4.1,1022.1,122,0.8
2020/2/24 8:00,1.3,-6.5,1024.4,10,2
2020/2/24 11:00,4.5,-6.5,1025,350,1.9
2020/2/24 14:00,6.2,-6.7,1023.8,10,3
2020/2/24 17:00,4.5,-5.8,1023.3,359,3.1
2020/2/24 20:00,2.1,-7,1024.1,360,2
2020/2/24 23:00,1.5,-7.6,1024,17,2.2
2020/2/25 2:00,1.7,-7.6,1023.3,30,3
2020/2/25 5:00,1.5,-8.9,1023.2,34,3.8
2020/2/25 8:00,1.1,-10.1,1024.3,30,4
2020/2/25 11:00,3.5,-11,1024.3,10,3.7
2020/2/25 14:00,3.6,-8.4,1023,10,3
2020/2/25 17:00,2.2,-8.5,1024.2,3,3.9
2020/2/25 20:00,0.2,-7.3,1025.7,360,4
2020/2/25 23:00,-1.7,-7.5,1026.7,352,3.5
2020/2/26 2:00,-3.2,-7.9,1028.2,350,4
2020/2/26 5:00,-4.9,-8.8,1029.5,356,3.1
2020/2/26 8:00,-4.9,-9.3,1031.9,360,3
2020/2/26 11:00,-0.5,-10.2,1032.8,6,3.3
2020/2/26 14:00,2.2,-12,1031.8,20,5
2020/2/26 17:00,2,-11.9,1032.8,1,3
2020/2/26 20:00,-0.1,-11.8,1033.6,10,2
2020/2/26 23:00,-3,-11.1,1034,360,0.1
2020/2/27 2:00,-6.4,-9.3,1034.3,130,1
2020/2/27 5:00,-8,-9.6,1034.1,43,0.8
2020/2/27 8:00,-4.9,-8.5,1034.5,40,2
2020/2/27 11:00,1.7,-10.5,1032.9,57,1.6
2020/2/27 14:00,4.6,-12.3,1029.2,100,3
2020/2/27 17:00,4.7,-9.7,1027,149,0.8
2020/2/27 20:00,-2,-8.1,1026.2,0,-999.9
2020/2/27 23:00,-3.7,-6.5,1024.1,103,0.7
2020/2/28 2:00,-3.9,-6.8,1021.3,0,-999.9
